wl;card5_cyansquare_black1;card5_cyansquare_black2;card5_cyansquare_black3;card5_cyansquare_grey1a;card5_cyansquare_grey1b;card5_cyansquare_grey1c;card5_cyansquare_grey2a;card5_cyansquare_grey2b;card5_cyansquare_grey2c;card5_cyansquare_grey3a;card5_cyansquare_grey3b;card5_cyansquare_grey3c;card5_cyansquare_grey4a;card5_cyansquare_grey4b;card5_cyansquare_grey4c;card5_cyansquare_grey5a;card5_cyansquare_grey5b;card5_cyansquare_grey5c;card5_cyansquare_grey6a;card5_cyansquare_grey6b;card5_cyansquare_grey6c;card5_cyansquare_grey7a;card5_cyansquare_grey7b;card5_cyansquare_grey7c;card5_cyansquare_white1;card5_cyansquare_white2;card5_cyansquare_white3
308,727;46,22641509;58,96226415;72,16981132;106,6037736;66,03773585;65,56603774;25,47169811;17,9245283;1,41509434;75,94339623;97,16981132;60,8490566;81,13207547;61,32075472;19,81132075;61,32075472;86,79245283;66,98113208;56,60377358;88,20754717;73,11320755;68,86792453;2,830188679;43,39622642;77,35849057;100;50,94339623
309,324;66,88311688;153,2467532;104,5454545;137,012987;113,6363636;139,6103896;164,2857143;35,71428571;133,7662338;110,3896104;103,2467532;108,4415584;46,75324675;145,4545455;122,0779221;62,98701299;85,06493506;92,20779221;126,6233766;110,3896104;127,2727273;87,66233766;96,1038961;79,87012987;101,9480519;161,038961;153,8961039
309,921;116,0220994;152,4861878;68,50828729;92,26519337;95,02762431;63,5359116;88,39779006;72,9281768;104,9723757;65,19337017;120,9944751;72,37569061;68,50828729;120,9944751;99,44751381;76,79558011;113,8121547;87,29281768;50,27624309;92,26519337;68,50828729;79,55801105;68,50828729;35,35911602;81,7679558;42,54143646;124,8618785
310,518;51,85185185;111,8518519;128,8888889;126,6666667;68,14814815;54,07407407;130,3703704;51,85185185;113,3333333;112,5925926;62,22222222;121,4814815;136,2962963;98,51851852;49,62962963;51,85185185;208,1481481;130,3703704;81,48148148;81,48148148;105,1851852;54,07407407;131,8518519;105,1851852;135,5555556;156,2962963;132,5925926
311,115;79,41176471;54,04411765;104,0441176;62,5;88,97058824;61,02941176;77,94117647;81,98529412;66,91176471;81,25;82,72058824;82,72058824;77,57352941;75,36764706;93,38235294;84,19117647;78,67647059;52,20588235;94,85294118;76,83823529;84,55882353;77,57352941;77,20588235;55,14705882;86,76470588;100,3676471;90,44117647
311,713;93,29268293;120,7317073;91,46341463;67,68292683;112,195122;43,29268293;57,92682927;110,3658537;95,73170732;50;28,65853659;62,19512195;34,14634146;93,29268293;95,73170732;61,58536585;42,68292683;27,43902439;93,90243902;14,02439024;84,75609756;98,17073171;9,146341463;78,04878049;102,4390244;134,1463415;71,95121951
312,310;129,6;57,6;167,2;124,8;134,4;147,2;52;158,4;104,8;92;128;155,2;89,6;73,6;88;106,4;92,8;103,2;91,2;125,6;99,2;112;118,4;190,4;194,4;147,2;149,6
312,907;107,2327044;88,67924528;67,9245283;99,68553459;86,16352201;100,3144654;79,24528302;94,33962264;104,7169811;100,3144654;100,3144654;79,55974843;83,64779874;71,3836478;105,0314465;80,81761006;106,6037736;76,41509434;73,89937107;97,79874214;75,47169811;83,64779874;105,6603774;64,77987421;83,01886792;108,1761006;93,39622642
313,504;82,30088496;59,2920354;110,619469;73,45132743;77,87610619;81,4159292;54,86725664;114,159292;123,8938053;81,4159292;30,08849558;38,9380531;132,7433628;24,77876106;18,5840708;107,079646;-23,00884956;35,39823009;85,84070796;-11,50442478;61,0619469;53,09734513;103,539823;9,734513274;103,539823;25,66371681;158,4070796
314,101;44;88,4;33,2;94,8;54,8;112,4;87,2;118,8;67,6;66,4;52;70,4;53,2;80;74;37,6;86,8;115,6;77,2;102,4;66,8;79,6;87,6;68,4;96;105,6;94
314,698;63,21428571;85,35714286;60,35714286;55;92,14285714;94,28571429;99,28571429;75,35714286;89,64285714;71,78571429;62,14285714;62,5;58,57142857;83,92857143;51,78571429;79,64285714;91,07142857;66,07142857;64,64285714;81,42857143;65;66,07142857;60,71428571;58,57142857;115;113,5714286;90,35714286
315,295;67,53731343;91,04477612;78,35820896;61,94029851;93,28358209;68,65671642;55,97014925;74,25373134;56,34328358;83,20895522;73,88059701;67,53731343;92,53731343;82,8358209;69,7761194;100;87,31343284;73,88059701;65,29850746;54,47761194;36,56716418;55,2238806;54,47761194;40,67164179;95,89552239;94,02985075;82,46268657
315,892;64;54,28571429;77,71428571;-4,571428571;95,42857143;71,42857143;52,57142857;91,42857143;64;55,42857143;50,85714286;73,14285714;50,85714286;89,71428571;110,2857143;30,85714286;68;124;54,28571429;53,14285714;88;77,14285714;80;128,5714286;122,2857143;19,42857143;80
316,489;73,7704918;62,29508197;106,557377;103,8251366;110,3825137;86,33879781;127,3224044;70,49180328;116,9398907;45,90163934;33,33333333;77,59562842;128,4153005;92,89617486;104,3715847;51,91256831;66,12021858;104,9180328;68,30601093;102,7322404;75,95628415;67,75956284;83,60655738;55,73770492;137,1584699;146,9945355;109,2896175
317,085;29,85781991;18,95734597;49,76303318;54,97630332;76,77725118;21,80094787;92,41706161;74,88151659;93,83886256;49,76303318;104,7393365;53,08056872;33,17535545;75,82938389;11,37440758;45,97156398;83,41232227;82,46445498;37,91469194;70,14218009;59,24170616;87,67772512;47,86729858;53,55450237;66,3507109;118,4834123;49,76303318
317,682;77,97202797;98,6013986;56,99300699;70,97902098;108,041958;60,83916084;72,37762238;85,31468531;81,11888112;56,29370629;84,96503497;80,41958042;104,8951049;64,33566434;96,85314685;78,32167832;38,46153846;61,88811189;84,26573427;78,32167832;75,17482517;49,3006993;70,27972028;93,00699301;85,66433566;76,57342657;97,55244755
318,279;36,44859813;72,89719626;79,90654206;38,78504673;82,71028037;85,98130841;64,01869159;97,6635514;78,03738318;71,4953271;30,37383178;85,04672897;80,37383178;64,01869159;98,59813084;45,79439252;64,01869159;87,38317757;83,64485981;57,47663551;72,42990654;55,14018692;46,26168224;100;85,98130841;109,3457944;80,37383178
318,876;108,411215;58,87850467;125,2336449;166,3551402;126,1682243;175,7009346;171,9626168;112,1495327;97,19626168;93,45794393;153,271028;35,51401869;114,0186916;121,4953271;93,45794393;70,09345794;90,65420561;102,8037383;85,04672897;91,58878505;60,74766355;100;104,6728972;39,25233645;191,588785;223,364486;162,6168224
319,473;84,27947598;69,43231441;58,07860262;44,97816594;61,5720524;51,09170306;74,23580786;53,27510917;64,19213974;71,61572052;81,22270742;79,03930131;84,27947598;46,72489083;54,58515284;91,26637555;92,57641921;48,0349345;45,41484716;61,13537118;60,69868996;51,52838428;92,57641921;65,06550218;106,9868996;106,5502183;32,31441048
320,069;65,26946108;62,2754491;41,91616766;97,00598802;84,43113772;98,80239521;70,05988024;35,32934132;58,08383234;98,20359281;83,83233533;105,3892216;129,9401198;92,21556886;69,46107784;45,50898204;135,3293413;32,93413174;81,43712575;61,07784431;65,86826347;57,48502994;125,748503;85,02994012;105,3892216;156,2874251;76,64670659
320,666;112,1019108;83,43949045;70,06369427;151,5923567;154,7770701;114,0127389;101,910828;142,6751592;89,17197452;77,07006369;127,388535;49,04458599;89,17197452;118,4713376;130,5732484;78,98089172;66,87898089;91,08280255;85,98726115;62,42038217;166,8789809;56,68789809;91,08280255;57,96178344;135,6687898;126,1146497;92,99363057
321,262;54,94071146;70,35573123;79,0513834;67,19367589;121,3438735;92,49011858;47,03557312;39,92094862;28,45849802;50,19762846;54,15019763;30,43478261;56,12648221;73,91304348;56,91699605;3,557312253;59,68379447;53,75494071;51,38339921;40,31620553;33,20158103;22,52964427;60,07905138;20,15810277;86,16600791;86,56126482;45,05928854
321,859;100,729927;69,34306569;60,58394161;54,74452555;95,62043796;90,51094891;36,49635036;106,5693431;112,4087591;140,1459854;192,7007299;88,32116788;78,10218978;110,2189781;74,45255474;104,379562;81,75182482;137,9562044;59,12408759;162,7737226;65,69343066;123,3576642;106,5693431;43,06569343;134,3065693;100;31,38686131
322,456;35,13513514;73,35907336;26,64092664;87,25868726;58,3011583;26,64092664;88,41698842;93,82239382;91,11969112;27,02702703;72,2007722;49,03474903;72,2007722;104,2471042;72,97297297;80,69498069;20,84942085;60,61776062;41,6988417;93,43629344;89,57528958;79,15057915;64,86486486;79,92277992;81,46718147;53,28185328;76,83397683
323,052;75;97,36842105;69,73684211;80,26315789;56,57894737;99,56140351;110,9649123;83,33333333;69,73684211;56,14035088;73,68421053;45,61403509;10,0877193;60,0877193;105,2631579;89,47368421;6,578947368;55,26315789;41,22807018;95,1754386;74,12280702;6,140350877;70,61403509;70,61403509;24,56140351;76,75438596;64,03508772
323,649;216,4705882;101,1764706;245,8823529;314,1176471;207,0588235;383,5294118;303,5294118;225,8823529;355,2941176;229,4117647;284,7058824;177,6470588;169,4117647;269,4117647;257,6470588;122,3529412;234,1176471;247,0588235;200;351,7647059;309,4117647;222,3529412;202,3529412;138,8235294;128,2352941;278,8235294;321,1764706
324,245;111,6161616;92,42424242;131,3131313;100,5050505;84,34343434;104,5454545;122,7272727;108,0808081;98,98989899;60,1010101;82,82828283;109,0909091;122,7272727;93,43434343;126,2626263;85,85858586;130,8080808;121,2121212;82,32323232;122,7272727;126,2626263;59,5959596;89,8989899;110,6060606;142,9292929;85,35353535;115,6565657
324,842;114,0077821;70,81712062;89,49416342;109,7276265;76,26459144;92,60700389;104,6692607;75,87548638;92,21789883;94,94163424;128,4046693;84,43579767;63,81322957;104,2801556;105,4474708;85,60311284;32,6848249;76,6536965;67,3151751;61,47859922;36,18677043;80,54474708;56,42023346;84,04669261;94,94163424;75,09727626;110,5058366
325,438;111,1111111;42,59259259;20,37037037;101,8518519;123,4567901;63,58024691;85,80246914;143,2098765;100;72,22222222;37,03703704;129,6296296;103,7037037;98,14814815;100,617284;10,49382716;66,04938272;43,82716049;69,13580247;35,18518519;38,27160494;68,51851852;28,39506173;-4,938271605;19,75308642;111,7283951;98,7654321
326,034;107,1428571;132,5396825;121,4285714;105,5555556;107,9365079;69,04761905;98,41269841;80,15873016;70,63492063;150,7936508;106,3492063;69,84126984;116,6666667;71,42857143;53,96825397;41,26984127;84,92063492;97,61904762;154,7619048;65,07936508;77,77777778;97,61904762;103,1746032;82,53968254;136,5079365;145,2380952;188,0952381
326,631;159,2039801;119,9004975;110,9452736;125,3731343;167,1641791;122,8855721;86,06965174;155,2238806;107,960199;70,64676617;123,880597;76,61691542;84,57711443;100;129,3532338;81,5920398;135,3233831;40,29850746;89,05472637;81,5920398;94,52736318;100;98,50746269;158,7064677;129,8507463;131,840796;147,761194
327,227;91,34948097;71,62629758;68,51211073;86,85121107;59,16955017;74,39446367;90,31141869;83,39100346;76,816609;55,01730104;58,82352941;76,816609;86,85121107;99,65397924;50,17301038;79,23875433;84,08304498;35,98615917;62,62975779;111,7647059;26,64359862;68,16608997;64,01384083;86,85121107;94,46366782;103,8062284;113,4948097
327,823;57,57575758;106,5656566;84,34343434;120,7070707;82,82828283;100,5050505;122,2222222;99,49494949;111,1111111;147,4747475;93,43434343;84,84848485;77,77777778;65,65656566;105,5555556;125,2525253;83,83838384;107,0707071;94,94949495;138,8888889;140,4040404;89,39393939;95,95959596;130,3030303;118,1818182;100;134,3434343
328,420;93,19371728;19,37172775;73,82198953;60,20942408;116,2303665;96,33507853;87,95811518;104,7120419;66,4921466;62,30366492;83,76963351;88,48167539;40,83769634;112,0418848;56,54450262;49,7382199;23,03664921;47,12041885;62,82722513;56,02094241;109,4240838;62,82722513;57,06806283;43,97905759;89,0052356;58,11518325;73,29842932
329,016;90,90909091;90,90909091;47,59358289;93,5828877;118,7165775;113,368984;80,21390374;72,19251337;125,6684492;56,14973262;54,01069519;57,7540107;62,03208556;65,77540107;38,5026738;87,70053476;45,98930481;83,42245989;63,10160428;65,77540107;29,41176471;44,9197861;66,84491979;56,68449198;56,68449198;93,04812834;120,3208556
329,612;43,60189573;50,71090047;68,2464455;72,03791469;43,60189573;95,73459716;77,25118483;56,87203791;52,60663507;90,52132701;60,18957346;100;48,81516588;60,18957346;64,4549763;35,07109005;37,91469194;90,52132701;72,98578199;64,4549763;40,28436019;86,72985782;39,33649289;52,13270142;93,36492891;69,66824645;56,39810427
330,208;71,0816777;57,39514349;70,86092715;69,31567329;66,22516556;84,32671082;81,01545254;72,18543046;81,89845475;85,20971302;72,62693157;67,77041943;72,84768212;55,18763797;86,75496689;87,19646799;85,20971302;45,91611479;74,39293598;64,01766004;69,09492274;70,41942605;60,26490066;71,52317881;53,64238411;83,44370861;53,86313466
330,804;153,0973451;78,76106195;199,1150442;160,1769912;233,6283186;133,6283186;195,5752212;145,1327434;138,0530973;168,1415929;145,1327434;171,6814159;82,30088496;149,5575221;164,6017699;93,80530973;121,2389381;192,920354;180,5309735;128,3185841;105,3097345;113,2743363;123,0088496;169,0265487;174,3362832;179,6460177;188,4955752
331,400;67,7852349;-20,13422819;63,08724832;20,80536913;70,46979866;122,147651;108,7248322;135,5704698;106,7114094;26,17449664;20,13422819;67,11409396;50,33557047;75,83892617;87,24832215;8,724832215;-9,395973154;62,41610738;67,11409396;62,41610738;97,98657718;92,61744966;80,53691275;51,00671141;93,2885906;146,9798658;142,2818792
331,997;63,125;95,625;88,125;136,25;99,375;136,25;98,125;151,25;106,25;66,875;109,375;158,75;102,5;106,25;55;141,25;6,875;75;113,125;101,25;90;131,25;61,875;55,625;106,875;91,875;120,625
332,593;34,83870968;67,74193548;81,29032258;46,4516129;67,09677419;66,4516129;101,2903226;60,64516129;76,77419355;96,12903226;57,41935484;53,5483871;98,70967742;107,7419355;61,93548387;78,06451613;40;63,87096774;36,77419355;64,51612903;69,67741935;118,0645161;62,58064516;38,06451613;149,6774194;74,19354839;93,5483871
333,189;94,21965318;117,9190751;127,7456647;134,6820809;141,0404624;86,12716763;106,3583815;109,8265896;149,132948;116,1849711;95,37572254;121,3872832;106,9364162;96,53179191;154,3352601;72,83236994;138,150289;97,10982659;105,7803468;97,68786127;63,00578035;93,6416185;90,75144509;73,98843931;99,42196532;145,0867052;171,0982659
333,785;53,03030303;62,87878788;30,3030303;89,39393939;102,2727273;65,53030303;96,96969697;77,27272727;110,6060606;82,95454545;57,57575758;95,83333333;59,84848485;100;60,22727273;87,5;46,21212121;102,6515152;55,3030303;62,12121212;61,74242424;74,24242424;85,22727273;61,74242424;50,75757576;91,28787879;75,75757576
334,380;99,34640523;91,17647059;50,65359477;99,01960784;75,81699346;78,75816993;80,06535948;102,9411765;91,83006536;66,33986928;87,25490196;72,54901961;100,9803922;68,62745098;55,88235294;47,7124183;67,64705882;60,78431373;52,94117647;69,93464052;78,75816993;92,48366013;83,66013072;57,51633987;50;66,33986928;90,19607843
334,976;37,70949721;35,47486034;57,26256983;43,8547486;57,54189944;68,43575419;46,64804469;55,02793296;58,93854749;70,39106145;73,74301676;28,2122905;28,49162011;46,08938547;65,36312849;46,64804469;56,42458101;21,7877095;36,03351955;55,02793296;48,04469274;41,62011173;25,69832402;62,84916201;31,2849162;42,45810056;90,22346369
335,572;50;41,13924051;29,74683544;55,69620253;98,73417722;92,40506329;79,11392405;29,74683544;55,69620253;93,03797468;67,72151899;79,74683544;50;53,16455696;32,91139241;96,83544304;62,65822785;8,860759494;14,55696203;27,84810127;13,92405063;136,7088608;50;65,82278481;110,1265823;108,8607595;18,35443038
336,168;90,56603774;55,34591195;15,72327044;97,48427673;96,85534591;87,42138365;127,0440252;71,06918239;61,00628931;98,74213836;59,74842767;69,81132075;110,0628931;74,21383648;83,01886792;140,2515723;70,44025157;137,1069182;45,28301887;81,13207547;79,87421384;86,16352201;57,2327044;74,21383648;104,4025157;113,2075472;55,34591195
336,764;87,5;456,25;387,5;675;693,75;512,5;75;362,5;325;868,75;1237,5;587,5;318,75;-112,5;1056,25;493,75;443,75;343,75;443,75;525;6,25;250;512,5;606,25;931,25;775;862,5
337,360;15,4589372;64,25120773;47,82608696;128,0193237;39,61352657;30,9178744;23,1884058;5,314009662;90,82125604;77,77777778;71,98067633;37,19806763;31,88405797;42,02898551;48,79227053;8,212560386;31,40096618;57,48792271;3,381642512;46,85990338;14,49275362;21,73913043;58,93719807;37,68115942;82,12560386;71,01449275;42,51207729
337,955;89,25081433;63,84364821;89,57654723;81,75895765;77,85016287;90,87947883;58,63192182;80,45602606;93,15960912;71,66123779;67,1009772;71,33550489;62,86644951;89,57654723;65,4723127;42,99674267;68,0781759;98,04560261;73,28990228;87,62214984;74,26710098;71,33550489;63,84364821;72,63843648;109,4462541;97,06840391;78,82736156
338,551;62,24783862;66,57060519;68,01152738;69,74063401;59,94236311;89,04899135;55,61959654;95,67723343;50,7204611;63,97694524;76,65706052;65,99423631;76,08069164;62,82420749;66,85878963;55,61959654;72,62247839;77,52161383;65,129683;52,44956772;39,48126801;63,97694524;65,129683;72,04610951;95,96541787;51,87319885;67,14697406
339,147;-13,95348837;26,74418605;-33,13953488;6,976744186;-56,39534884;40,69767442;6,395348837;-8,720930233;22,6744186;-4,069767442;-8,139534884;20,93023256;-29,06976744;-7,558139535;10,46511628;1,162790698;-26,74418605;30,81395349;5,813953488;21,51162791;6,976744186;-7,558139535;41,86046512;-44,76744186;66,86046512;16,27906977;24,41860465
339,742;27,6;64,4;63,6;95,2;76,8;68,4;55,2;30;72,8;55,2;43,6;52,4;66,4;58,8;31,6;59,2;12,8;-8,8;43,2;24,8;42,8;40;65,2;58;71,6;37,6;18,8
340,338;64,92146597;112,0418848;95,81151832;114,1361257;127,2251309;81,67539267;36,64921466;61,2565445;123,5602094;109,947644;93,19371728;58,63874346;152,3560209;100;99,47643979;100,5235602;90,05235602;56,02094241;92,67015707;86,91099476;76,96335079;99,47643979;123,0366492;106,2827225;126,1780105;103,1413613;79,58115183
340,934;99,19354839;111,2903226;87,09677419;151,6129032;51,61290323;111,2903226;114,516129;82,25806452;189,516129;108,0645161;102,4193548;141,9354839;128,2258065;129,0322581;94,35483871;122,5806452;121,7741935;75;97,58064516;100,8064516;135,483871;122,5806452;180,6451613;37,09677419;127,4193548;121,7741935;116,9354839
341,529;152,4390244;113,4146341;102,4390244;135,9756098;113,4146341;139,6341463;140,8536585;126,8292683;153,6585366;156,7073171;179,8780488;126,2195122;143,902439;151,8292683;173,1707317;153,0487805;80,48780488;142,0731707;83,53658537;101,8292683;150,6097561;67,68292683;135,9756098;144,5121951;166,4634146;109,7560976;155,4878049
342,125;56,52173913;78,69565217;109,1304348;139,1304348;108,2608696;109,1304348;88,26086957;80,86956522;89,13043478;155,6521739;136,9565217;120,8695652;83,04347826;117,826087;80,43478261;57,82608696;108,2608696;90,43478261;56,95652174;93,91304348;63,47826087;71,73913043;130,4347826;73,47826087;90;108,6956522;71,73913043
342,720;87,76978417;100,7194245;32,37410072;118,705036;103,5971223;62,58992806;100;28,05755396;23,74100719;64,02877698;107,9136691;0,71942446;125,8992806;97,12230216;36,69064748;-4,316546763;93,52517986;55,39568345;67,62589928;35,25179856;84,17266187;12,94964029;71,22302158;71,94244604;72,6618705;154,676259;79,85611511
343,316;102,2727273;109,6590909;62,5;136,9318182;87,5;94,31818182;100,5681818;109,6590909;73,86363636;32,38636364;106,25;54,54545455;68,18181818;40,90909091;126,7045455;112,5;89,77272727;132,9545455;56,25;41,47727273;126,1363636;116,4772727;80,68181818;81,81818182;119,8863636;84,65909091;84,09090909
343,911;144,6428571;99,4047619;113,0952381;152,3809524;105,952381;104,1666667;163,6904762;98,21428571;81,54761905;81,54761905;80,35714286;96,42857143;52,97619048;69,04761905;153,5714286;72,61904762;94,64285714;120,2380952;48,80952381;71,42857143;115,4761905;121,4285714;104,7619048;160,1190476;194,6428571;117,2619048;175
344,506;77,05882353;55,88235294;92,94117647;99,41176471;70;51,76470588;88,82352941;76,47058824;80;110,5882353;84,11764706;75,88235294;112,9411765;43,52941176;97,64705882;52,35294118;81,17647059;95,29411765;95,29411765;60,58823529;115,8823529;88,82352941;125,2941176;22,35294118;118,8235294;91,76470588;101,7647059
345,102;103,8314176;55,55555556;81,22605364;87,35632184;97,70114943;90,42145594;72,79693487;58,62068966;110,7279693;84,6743295;75,86206897;70,88122605;97,31800766;91,95402299;43,29501916;93,8697318;95,40229885;90,42145594;65,90038314;88,88888889;93,8697318;63,2183908;52,87356322;98,46743295;72,03065134;118,3908046;116,8582375
345,697;35,90909091;122,7272727;74,09090909;73,18181818;47,27272727;82,72727273;97,27272727;91,81818182;73,18181818;44,09090909;77,72727273;55,90909091;57,27272727;136,3636364;-11,81818182;95;50,45454545;66,81818182;34,09090909;60,45454545;68,63636364;73,18181818;50,90909091;53,63636364;69,54545455;80,90909091;84,54545455
346,292;92,81045752;66,0130719;50;84,96732026;56,53594771;76,14379085;96,07843137;94,11764706;72,22222222;62,74509804;90,52287582;62,09150327;57,51633987;53,59477124;62,41830065;78,10457516;53,26797386;56,53594771;73,52941176;98,69281046;57,84313725;52,2875817;54,5751634;61,4379085;53,26797386;71,24183007;54,90196078
346,888;78,84615385;75;84,34065934;82,96703297;88,73626374;109,6153846;85,43956044;75,27472527;100,5494505;73,07692308;60,71428571;68,95604396;63,18681319;57,69230769;67,85714286;82,69230769;57,96703297;92,03296703;81,59340659;52,1978022;65,65934066;89,56043956;76,92307692;42,85714286;46,97802198;98,9010989;90,93406593
347,483;39,22829582;63,02250804;98,07073955;118,0064309;68,16720257;63,02250804;55,94855305;36,33440514;118,3279743;63,02250804;69,45337621;89,71061093;68,81028939;78,13504823;78,13504823;71,06109325;83,92282958;84,5659164;64,63022508;70,09646302;49,19614148;106,1093248;76,8488746;36,33440514;78,77813505;68,81028939;84,5659164
348,078;105,3892216;-12,5748503;91,01796407;79,04191617;22,75449102;50,2994012;61,67664671;102,3952096;96,40718563;98,80239521;67,66467066;32,93413174;35,32934132;34,73053892;65,26946108;53,29341317;120,3592814;53,89221557;20,35928144;40,71856287;14,97005988;64,07185629;65,26946108;58,08383234;79,04191617;90,41916168;73,65269461
348,673;61,81102362;31,88976378;105,9055118;94,48818898;62,20472441;53,1496063;83,07086614;72,83464567;72,44094488;81,1023622;105,9055118;67,32283465;112,992126;70,86614173;56,2992126;94,48818898;45,27559055;58,66141732;79,92125984;53,54330709;49,21259843;58,26771654;70,86614173;78,34645669;88,18897638;107,480315;89,37007874
