wl;card3_cyansquare_black1;card3_cyansquare_black2;card3_cyansquare_black3;card3_cyansquare_grey1a;card3_cyansquare_grey1b;card3_cyansquare_grey1c;card3_cyansquare_grey2a;card3_cyansquare_grey2b;card3_cyansquare_grey2c;card3_cyansquare_grey3a;card3_cyansquare_grey3b;card3_cyansquare_grey3c;card3_cyansquare_grey4a;card3_cyansquare_grey4b;card3_cyansquare_grey4c;card3_cyansquare_grey5a;card3_cyansquare_grey5b;card3_cyansquare_grey5c;card3_cyansquare_grey6a;card3_cyansquare_grey6b;card3_cyansquare_grey6c;card3_cyansquare_grey7a;card3_cyansquare_grey7b;card3_cyansquare_grey7c;card3_cyansquare_white1;card3_cyansquare_white2;card3_cyansquare_white3
305,7397461;62,97709924;62,59541985;66,79389313;92,36641221;58,77862595;66,41221374;81,29770992;74,80916031;79,00763359;58,77862595;50;58,01526718;39,69465649;50;44,65648855;72,90076336;55,34351145;62,97709924;50,38167939;55,72519084;83,58778626;1,145038168;40,83969466;47,70992366;64,50381679;62,59541985;78,6259542
306,3371887;83,01886792;95,75471698;103,7735849;132,0754717;99,52830189;134,9056604;100,9433962;96,69811321;108,9622642;108,490566;110,8490566;92,45283019;70,75471698;119,3396226;113,2075472;99,05660377;119,8113208;84,90566038;84,90566038;117,9245283;89,1509434;132,5471698;82,54716981;111,3207547;66,98113208;138,2075472;71,22641509
306,9345703;81,65680473;100,591716;57,3964497;65,0887574;105,9171598;123,6686391;117,7514793;73,96449704;98,81656805;113,6094675;154,4378698;57,98816568;110,0591716;66,27218935;91,71597633;78,69822485;66,86390533;40,82840237;88,75739645;132,5443787;89,9408284;78,10650888;116,5680473;79,28994083;80,47337278;166,8639053;114,2011834
307,5319214;191;275;225;249;183;250;336;227;159;177;300;215;291;164;266;181;156;184;185;143;283;236;159;131;342;264;195
308,1292419;13,4529148;52,01793722;52,46636771;72,64573991;30,94170404;64,57399103;43,94618834;45,73991031;30,04484305;17,48878924;55,60538117;66,8161435;44,84304933;32,73542601;44,84304933;15,69506726;32,28699552;34,08071749;99,10313901;43,49775785;39,9103139;36,77130045;50,22421525;30,94170404;52,91479821;85,65022422;98,20627803
308,726532;76,22377622;106,2937063;62,93706294;139,1608392;94,40559441;116,7832168;87,41258741;60,13986014;165,034965;102,7972028;51,74825175;152,4475524;76,92307692;88,11188811;56,64335664;116,0839161;77,62237762;83,21678322;86,71328671;53,84615385;47,55244755;86,71328671;51,74825175;132,1678322;137,7622378;76,92307692;134,965035
309,323822;66,18705036;70,14388489;76,97841727;89,20863309;70,14388489;72,30215827;98,20143885;78,41726619;88,84892086;65,82733813;70,14388489;71,22302158;58,63309353;82,73381295;97,84172662;65,10791367;75,17985612;79,13669065;81,29496403;69,42446043;51,07913669;51,79856115;44,24460432;28,05755396;42,8057554;96,4028777;108,2733813
309,921051;107,3770492;94,26229508;167,2131148;158,1967213;112,295082;98,36065574;120,4918033;149,1803279;154,9180328;163,9344262;137,704918;133,6065574;148,3606557;45,90163934;225,4098361;159,0163934;201,6393443;121,3114754;141,8032787;165,5737705;86,8852459;90,16393443;178,6885246;72,95081967;132,7868852;90,98360656;119,6721311
310,5182495;27,96610169;66,10169492;64,83050847;52,11864407;122,0338983;113,9830508;59,3220339;98,30508475;78,81355932;55,50847458;57,62711864;69,49152542;59,3220339;100;69,06779661;59,74576271;77,11864407;54,23728814;36,86440678;45,76271186;95,76271186;68,6440678;39,83050847;53,38983051;25;77,11864407;111,0169492
311,1154175;147,5961538;124,0384615;79,32692308;94,71153846;118,75;154,8076923;146,6346154;98,55769231;132,6923077;131,7307692;130,7692308;132,2115385;161,5384615;98,55769231;122,1153846;56,73076923;105,7692308;116,3461538;113,9423077;87,01923077;117,7884615;99,51923077;121,1538462;115,8653846;148,5576923;96,15384615;127,8846154
311,7125549;109,8445596;55,95854922;7,772020725;87,56476684;130,0518135;105,1813472;49,74093264;111,3989637;105,6994819;69,94818653;81,34715026;76,16580311;66,83937824;-3,626943005;102,5906736;53,36787565;87,56476684;83,41968912;64,24870466;82,9015544;67,35751295;60,10362694;60,62176166;27,97927461;82,9015544;88,60103627;77,72020725
312,3096619;84,96732026;156,8627451;116,9934641;160,7843137;115,0326797;127,4509804;128,7581699;126,1437908;158,1699346;117,6470588;147,7124183;153,5947712;90,19607843;123,5294118;111,1111111;116,9934641;113,0718954;30,06535948;97,38562092;71,24183007;110,4575163;64,05228758;100,6535948;106,5359477;86,2745098;134,6405229;170,5882353
312,9067383;89,88326848;121,7898833;91,82879377;147,8599222;120,6225681;108,9494163;152,1400778;132,6848249;144,7470817;120,6225681;94,94163424;143,5797665;124,5136187;119,844358;79,76653696;134,2412451;135,7976654;105,8365759;136,1867704;110,8949416;110,8949416;98,44357977;113,229572;178,2101167;98,44357977;117,1206226;141,2451362
313,5037842;56,12244898;104,0816327;63,26530612;78,57142857;67,34693878;126,5306122;85,71428571;91,83673469;68,36734694;52,04081633;79,59183673;22,44897959;112,244898;83,67346939;105,1020408;67,34693878;5,102040816;114,2857143;15,30612245;120,4081633;133,6734694;82,65306122;17,34693878;92,85714286;31,63265306;78,57142857;68,36734694
314,1007996;65,47619048;97,22222222;63,49206349;115,8730159;50,3968254;151,1904762;76,19047619;53,17460317;80,15873016;44,84126984;84,12698413;79,76190476;77,77777778;57,93650794;68,65079365;88,49206349;106,3492063;76,58730159;73,80952381;71,42857143;80,15873016;62,3015873;44,44444444;79,36507937;113,4920635;98,41269841;94,04761905
314,6977844;63,23024055;56,35738832;93,47079038;89,00343643;64,604811;85,91065292;79,03780069;52,23367698;85,2233677;82,4742268;67,01030928;90,72164948;53,26460481;80,06872852;62,19931271;81,78694158;82,81786942;56,0137457;93,47079038;72,16494845;18,90034364;36,42611684;75,94501718;89,00343643;95,53264605;99,65635739;67,6975945
315,2947388;92,34693878;20,40816327;70,91836735;101,5306122;102,0408163;94,3877551;66,32653061;112,244898;75;133,6734694;107,6530612;51,53061224;110,7142857;88,7755102;98,46938776;87,24489796;72,44897959;141,3265306;68,36734694;94,89795918;81,63265306;100,5102041;129,0816327;62,75510204;109,1836735;95,40816327;112,244898
315,8916321;77,82258065;51,61290323;63,70967742;59,67741935;43,9516129;56,4516129;99,59677419;51,61290323;72,58064516;74,59677419;84,67741935;79,03225806;54,83870968;34,67741935;82,25806452;75,80645161;40,32258065;38,70967742;82,66129032;49,19354839;52,41935484;76,61290323;43,9516129;33,46774194;51,61290323;62,90322581;27,01612903
316,4885254;141,2587413;136,3636364;51,04895105;150,3496503;179,7202797;142,6573427;117,4825175;31,46853147;116,0839161;93,70629371;112,5874126;144,7552448;206,2937063;137,7622378;57,34265734;86,01398601;136,3636364;104,8951049;118,8811189;80,41958042;71,32867133;105,5944056;108,3916084;67,13286713;251,7482517;157,3426573;127,2727273
317,0853882;5;42,5;35;73,33333333;48,75;56,66666667;26,66666667;31,25;41,25;74,16666667;49,16666667;52,5;50,83333333;23,75;30;37,08333333;55,83333333;50,83333333;15,41666667;65,83333333;65,41666667;30;46,66666667;61,66666667;53,75;58,33333333;61,66666667
317,6822205;101,7241379;97,4137931;56,89655172;93,96551724;104,3103448;139,2241379;78,01724138;92,24137931;129,3103448;143,9655172;152,5862069;66,37931034;87,06896552;78,01724138;96,98275862;115,0862069;59,05172414;76,72413793;121,5517241;86,63793103;122,4137931;95,25862069;116,8103448;87,93103448;141,8103448;104,7413793;126,2931034
318,2789917;30,47619048;73,33333333;67,14285714;92,85714286;81,9047619;87,61904762;60,47619048;101,9047619;110;93,80952381;61,42857143;79,04761905;28,57142857;58,57142857;55,23809524;84,28571429;87,14285714;78,0952381;90;63,33333333;108,5714286;92,38095238;50,47619048;69,04761905;104,2857143;83,33333333;49,52380952
318,8757629;62,93103448;34,48275862;16,81034483;49,13793103;91,37931034;46,55172414;126,2931034;75;83,62068966;37,06896552;92,67241379;31,03448276;60,34482759;62,5;82,75862069;6,034482759;37,93103448;60,34482759;51,72413793;104,7413793;36,63793103;28,01724138;37,06896552;59,9137931;73,27586207;100;38,36206897
319,4725037;103,3519553;97,76536313;68,15642458;72,06703911;89,38547486;126,2569832;90,5027933;94,97206704;95,53072626;79,88826816;97,20670391;89,94413408;95,53072626;82,68156425;62,01117318;102,2346369;74,30167598;41,89944134;94,41340782;95,53072626;92,17877095;133,5195531;26,25698324;52,51396648;97,20670391;87,15083799;86,59217877
320,0691833;74,54545455;80,90909091;136,3636364;125,4545455;32,72727273;141,8181818;63,63636364;144,5454545;93,63636364;131,8181818;126,3636364;71,81818182;171,8181818;132,7272727;150,9090909;165,4545455;71,81818182;97,27272727;152,7272727;66,36363636;150,9090909;65,45454545;69,09090909;138,1818182;109,0909091;134,5454545;147,2727273
320,665863;62,60162602;76,01626016;54,47154472;66,2601626;94,71544715;136,5853659;36,17886179;82,5203252;78,04878049;85,77235772;76,01626016;45,12195122;77,64227642;46,74796748;51,62601626;44,71544715;54,06504065;58,94308943;26,42276423;68,69918699;42,27642276;35,36585366;48,7804878;59,3495935;106,9105691;97,56097561;104,4715447
321,2624817;85,35031847;152,2292994;57,96178344;161,7834395;127,388535;146,4968153;89,17197452;162,4203822;100,6369427;78,34394904;111,4649682;60,50955414;80,25477707;54,77707006;101,910828;88,53503185;75,15923567;112,1019108;98,72611465;133,1210191;85,35031847;85,98726115;154,7770701;50,31847134;140,1273885;152,866242;156,6878981
321,8591003;88,35616438;110,9589041;80,1369863;114,3835616;63,01369863;94,52054795;135,6164384;137,6712329;137,6712329;107,5342466;154,109589;104,109589;95,89041096;80,82191781;86,30136986;58,21917808;110,9589041;105,4794521;50,68493151;125,3424658;90,4109589;126,0273973;80,1369863;123,9726027;136,3013699;98,63013699;123,2876712
322,455658;47,7443609;43,60902256;64,28571429;57,51879699;63,15789474;68,79699248;113,1578947;65,03759398;102,2556391;72,93233083;61,27819549;48,4962406;57,14285714;101,5037594;47,36842105;54,13533835;105,6390977;73,68421053;44,73684211;63,90977444;78,57142857;40,60150376;36,09022556;51,5037594;81,57894737;61,65413534;62,40601504
323,0522156;83,64779874;122,6415094;125,1572327;102,5157233;74,21383648;138,3647799;103,7735849;62,89308176;158,490566;131,4465409;60,37735849;83,01886792;118,8679245;110,0628931;64,77987421;94,96855346;76,72955975;123,2704403;84,27672956;88,67924528;118,8679245;55,34591195;74,21383648;122,0125786;80,50314465;114,4654088;89,93710692
323,6487122;75,07788162;53,58255452;67,60124611;88,47352025;50,15576324;47,97507788;80,68535826;77,88161994;56,69781931;95,95015576;81,61993769;54,20560748;46,72897196;62,92834891;59,19003115;48,90965732;61,99376947;66,35514019;47,6635514;64,48598131;60,43613707;71,65109034;59,81308411;45,17133956;84,11214953;92,21183801;52,64797508
324,2452087;61,02362205;40,5511811;97,24409449;82,28346457;66,92913386;82,28346457;81,1023622;94,09448819;118,503937;65,7480315;123,2283465;112,2047244;91,73228346;68,8976378;54,33070866;82,28346457;79,92125984;117,3228346;106,6929134;57,48031496;94,09448819;108,2677165;50,78740157;89,37007874;86,61417323;85,03937008;105,9055118
324,8416443;145,3038674;154,1436464;139,7790055;175,6906077;141,4364641;126,519337;167,4033149;145,3038674;119,8895028;60,22099448;132,0441989;91,71270718;140,3314917;105,5248619;148,6187845;149,7237569;106,6298343;138,6740331;141,9889503;184,5303867;161,3259669;124,8618785;111,0497238;129,8342541;146,961326;149,1712707;117,1270718
325,4380493;100,7407407;44,44444444;48,88888889;40,74074074;189,6296296;96,2962963;159,2592593;165,1851852;68,14814815;54,07407407;84,44444444;89,62962963;111,1111111;91,11111111;150,3703704;63,7037037;89,62962963;51,85185185;102,2222222;67,40740741;98,51851852;77,03703704;136,2962963;64,44444444;166,6666667;139,2592593;98,51851852
326,0344238;94,47236181;129,1457286;79,89949749;83,91959799;100;75,37688442;69,34673367;88,44221106;70,35175879;86,4321608;28,14070352;21,10552764;96,48241206;102,0100503;111,0552764;54,77386935;37,68844221;67,33668342;28,64321608;40,20100503;64,32160804;29,14572864;80,90452261;92,96482412;86,4321608;79,89949749;87,93969849
326,6307983;41,13712375;64,88294314;67,22408027;74,91638796;92,64214047;74,5819398;69,56521739;77,9264214;87,95986622;60,2006689;79,93311037;68,56187291;93,31103679;78,59531773;43,14381271;91,30434783;73,57859532;81,93979933;71,90635452;62,20735786;85,95317726;103,3444816;80,26755853;61,8729097;70,56856187;94,31438127;116,722408
327,2271118;115,2046784;151,4619883;178,3625731;127,4853801;171,3450292;143,8596491;170,1754386;169,005848;135,6725146;78,94736842;106,4327485;97,07602339;132,1637427;105,8479532;117,5438596;135,6725146;151,4619883;87,13450292;145,6140351;97,66081871;131,5789474;154,9707602;83,04093567;108,1871345;150,877193;171,9298246;123,9766082
327,8233948;76,2987013;87,33766234;77,92207792;92,53246753;92,85714286;40,90909091;101,6233766;84,74025974;79,22077922;64,28571429;75,64935065;65,25974026;58,76623377;100,974026;57,79220779;77,5974026;68,18181818;69,15584416;62,98701299;71,1038961;64,93506494;81,49350649;33,76623377;75;86,68831169;90,58441558;75,32467532
328,4196472;183,6065574;149,1803279;102,4590164;124,5901639;224,5901639;131,9672131;119,6721311;178,6885246;57,37704918;110,6557377;158,1967213;110,6557377;133,6065574;111,4754098;101,6393443;151,6393443;99,18032787;223,7704918;169,6721311;121,3114754;145,0819672;83,60655738;73,7704918;129,5081967;294,2622951;137,704918;138,5245902
329,0158691;58,49056604;58,01886792;53,77358491;50,94339623;68,86792453;52,35849057;57,0754717;108,490566;53,77358491;52,83018868;57,54716981;58,01886792;49,05660377;37,73584906;91,98113208;25;77,35849057;52,35849057;58,96226415;78,30188679;84,90566038;72,16981132;67,45283019;58,96226415;97,16981132;96,22641509;63,20754717
329,6120605;41,17647059;51,68067227;59,24369748;34,45378151;64,28571429;89,91596639;41,17647059;39,07563025;89,91596639;59,66386555;58,82352941;93,69747899;79,83193277;61,34453782;45,79831933;62,60504202;68,90756303;58,40336134;68,06722689;52,5210084;66,80672269;64,28571429;28,57142857;96,21848739;81,51260504;97,05882353;57,56302521
330,2082214;65,54054054;77,92792793;86,71171171;72,2972973;60,13513514;92,56756757;61,71171171;92,11711712;81,98198198;72,97297297;75,45045045;86,71171171;94,81981982;66,89189189;81,75675676;95,94594595;79,27927928;82,20720721;90,31531532;85,58558559;77,25225225;55,63063063;47,52252252;88,51351351;72,2972973;93,91891892;72,07207207
330,8043518;119,5945946;174,3243243;125,6756757;128,3783784;185,8108108;116,8918919;137,8378378;158,1081081;102,7027027;88,51351351;121,6216216;185,1351351;79,72972973;92,56756757;166,8918919;81,75675676;115,5405405;147,2972973;131,7567568;106,0810811;104,0540541;84,45945946;81,08108108;107,4324324;139,8648649;154,7297297;172,972973
331,4004517;19,54887218;54,88721805;22,55639098;52,63157895;54,88721805;75,18796992;51,87969925;101,5037594;74,43609023;78,94736842;25,56390977;60,90225564;26,31578947;66,16541353;127,8195489;99,2481203;40,60150376;85,71428571;63,90977444;93,23308271;40,60150376;42,85714286;51,87969925;86,46616541;78,94736842;75,18796992;49,62406015
331,996521;103,5714286;79,76190476;119,6428571;103,5714286;127,9761905;135,7142857;139,8809524;104,1666667;66,07142857;100;66,07142857;132,1428571;117,8571429;52,38095238;52,38095238;114,8809524;72,61904762;103,5714286;156,547619;77,97619048;97,61904762;61,30952381;98,80952381;60,11904762;126,7857143;104,7619048;135,1190476
332,5925293;26,02739726;60,73059361;57,53424658;92,69406393;70,3196347;77,16894977;50,68493151;78,53881279;67,12328767;91,78082192;76,71232877;54,33789954;35,15981735;58,90410959;48,40182648;74,88584475;51,14155251;49,7716895;54,33789954;39,26940639;68,03652968;72,14611872;80,3652968;63,01369863;50,68493151;61,64383562;53,88127854
333,1885376;48,7654321;70,0617284;61,41975309;69,44444444;75,30864198;58,02469136;89,19753086;71,91358025;71,60493827;72,83950617;54,9382716;70,67901235;39,81481481;64,50617284;57,40740741;72,5308642;59,25925926;50,30864198;43,51851852;66,66666667;57,40740741;37,65432099;41,35802469;64,50617284;71,2962963;92,28395062;48,7654321
333,7845154;118,6813187;128,021978;90,65934066;148,9010989;122,5274725;120,8791209;104,3956044;166,4835165;137,3626374;36,81318681;91,20879121;75,27472527;101,6483516;116,4835165;97,25274725;114,2857143;93,95604396;93,95604396;80,76923077;131,8681319;75,27472527;83,51648352;69,23076923;99,45054945;80,76923077;105,4945055;209,8901099
334,3804321;92,62820513;76,28205128;88,78205128;88,78205128;98,71794872;91,02564103;60,8974359;124,6794872;62,5;103,2051282;106,7307692;61,53846154;85,57692308;91,66666667;78,52564103;91,66666667;64,42307692;36,21794872;79,48717949;98,71794872;63,14102564;75;66,02564103;91,34615385;110,8974359;42,30769231;95,83333333
334,9763489;63,36206897;66,81034483;63,36206897;76,29310345;72,4137931;71,55172414;51,72413793;69,82758621;54,31034483;93,10344828;33,62068966;32,32758621;74,56896552;93,10344828;36,20689655;47,84482759;76,29310345;59,05172414;64,65517241;107,7586207;81,89655172;46,55172414;59,05172414;112,5;85,77586207;82,75862069;69,82758621
335,5722351;17,68292683;50,6097561;54,26829268;23,17073171;46,95121951;75;70,73170732;71,95121951;75,6097561;56,70731707;43,90243902;52,43902439;40,85365854;81,09756098;64,02439024;-28,04878049;-7,317073171;61,58536585;59,75609756;45,73170732;73,7804878;84,75609756;53,65853659;33,53658537;86,58536585;82,92682927;62,80487805
336,1680603;65,38461538;101,5384615;126,1538462;113,0769231;100;121,5384615;42,30769231;90;50,76923077;26,15384615;148,4615385;123,8461538;74,61538462;100,7692308;148,4615385;86,15384615;61,53846154;104,6153846;60,76923077;95,38461538;62,30769231;71,53846154;106,9230769;23,84615385;107,6923077;60;125,3846154
336,7638855;30,76923077;50,54945055;131,8681319;78,02197802;14,28571429;52,74725275;106,5934066;201,0989011;157,1428571;163,7362637;104,3956044;90,10989011;94,50549451;123,0769231;123,0769231;96,7032967;159,3406593;78,02197802;7,692307692;13,18681319;160,4395604;116,4835165;176,9230769;140,6593407;220,8791209;210,989011;132,967033
337,3596497;87,83783784;64,18918919;93,24324324;90,54054054;128,3783784;102,7027027;27,7027027;70,27027027;68,24324324;81,75675676;116,2162162;68,91891892;70,94594595;57,43243243;94,59459459;46,62162162;75,67567568;14,86486486;98,64864865;56,75675676;86,48648649;53,37837838;125;59,45945946;145,2702703;113,5135135;69,59459459
337,9553833;65,16129032;80;83,22580645;100,3225806;102,5806452;105,483871;98,70967742;91,93548387;56,4516129;89,03225806;62,25806452;76,77419355;90,64516129;63,22580645;74,19354839;72,25806452;108,7096774;51,93548387;68,70967742;88,06451613;84,83870968;84,51612903;72,58064516;82,25806452;105,1612903;86,4516129;84,19354839
338,5511169;58,17610063;55,34591195;78,93081761;109,1194969;79,55974843;84,27672956;86,79245283;94,65408805;88,67924528;74,52830189;90,56603774;58,80503145;69,18238994;48,11320755;77,04402516;66,35220126;66,03773585;63,83647799;73,89937107;74,21383648;55,03144654;66,03773585;56,60377358;61,00628931;83,96226415;66,66666667;71,69811321
339,1467896;-83,17757009;100,9345794;46,72897196;-41,12149533;70,09345794;141,1214953;37,38317757;40,18691589;-28,97196262;25,23364486;49,53271028;-0,934579439;-17,75700935;54,20560748;42,05607477;-110,2803738;5,607476636;-7,476635514;26,1682243;50,46728972;40,18691589;-17,75700935;-39,25233645;14,95327103;71,02803738;-10,28037383;41,12149533
339,7424316;108,3333333;94,16666667;78,33333333;78,33333333;142,5;190;175,8333333;60;113,3333333;154,1666667;101,6666667;170,8333333;82,5;121,6666667;95;80;77,5;76,66666667;113,3333333;90;109,1666667;77,5;114,1666667;133,3333333;109,1666667;93,33333333;79,16666667
340,3380737;49,6031746;50,3968254;56,74603175;94,04761905;100,3968254;106,3492063;73,01587302;78,57142857;85,71428571;73,80952381;100;85,31746032;85,71428571;53,17460317;111,9047619;56,34920635;91,26984127;85,31746032;90,07936508;61,9047619;76,19047619;59,12698413;61,11111111;81,74603175;72,61904762;118,2539683;90,87301587
340,9336548;149,5412844;45,87155963;166,0550459;161,4678899;156,8807339;36,69724771;101,8348624;147,706422;40,36697248;122,9357798;184,4036697;149,5412844;151,3761468;108,2568807;103,6697248;139,4495413;98,16513761;167,8899083;213,7614679;127,5229358;110,0917431;195,412844;98,16513761;128,440367;200,9174312;137,6146789;206,4220183
341,5292053;91,63987138;73,31189711;63,66559486;64,30868167;110,9324759;86,17363344;97,10610932;83,92282958;56,27009646;90,99678457;54,0192926;59,16398714;76,52733119;71,06109325;43,40836013;73,95498392;83,92282958;102,2508039;93,24758842;68,81028939;71,38263666;67,20257235;84,24437299;63,34405145;107,3954984;82,95819936;82,95819936
342,1247253;104,2296073;80,96676737;58,91238671;54,98489426;51,66163142;72,80966767;67,0694864;81,87311178;62,23564955;38,36858006;93,05135952;74,01812689;86,40483384;89,72809668;63,44410876;61,93353474;84,29003021;39,27492447;78,54984894;65,55891239;65,55891239;53,17220544;88,51963746;58,0060423;76,13293051;83,98791541;73,11178248
342,7202148;90;53,68421053;24,73684211;72,10526316;61,57894737;84,21052632;51,05263158;50,52631579;60;61,05263158;62,63157895;20;-5,789473684;73,15789474;59,47368421;68,42105263;28,42105263;43,15789474;14,73684211;51,57894737;59,47368421;62,10526316;18,94736842;55,78947368;81,57894737;56,84210526;111,0526316
343,3156738;69,32773109;47,05882353;91,59663866;83,61344538;63,44537815;52,10084034;92,43697479;62,60504202;93,27731092;63,44537815;82,35294118;70,58823529;72,26890756;63,44537815;84,45378151;88,65546218;54,20168067;54,62184874;78,99159664;63,86554622;58,82352941;68,48739496;71,8487395;67,64705882;105,8823529;73,52941176;111,3445378
343,9111023;54,50819672;88,1147541;62,29508197;117,2131148;87,29508197;106,557377;114,3442623;73,7704918;138,5245902;97,95081967;92,62295082;111,0655738;71,31147541;80,73770492;89,3442623;87,70491803;84,83606557;117,6229508;91,80327869;76,63934426;94,26229508;100,8196721;131,557377;63,93442623;108,6065574;82,37704918;69,67213115
344,5064697;154,4827586;97,93103448;69,65517241;110,3448276;113,1034483;139,3103448;91,72413793;70,34482759;109,6551724;91,72413793;108,9655172;53,79310345;145,5172414;89,65517241;105,5172414;60;100,6896552;134,4827586;108,2758621;82,06896552;115,1724138;41,37931034;40,68965517;45,51724138;75,17241379;88,96551724;155,1724138
345,1018372;35,43956044;52,74725275;57,14285714;64,56043956;64,83516484;45,87912088;50,82417582;95,05494505;66,75824176;58,24175824;87,91208791;79,94505495;71,15384615;69,50549451;61,26373626;73,35164835;51,0989011;50,27472527;52,1978022;48,07692308;61,26373626;43,95604396;64,01098901;62,63736264;64,83516484;75;51,37362637
345,6971741;93,97590361;55,02008032;69,07630522;71,8875502;77,51004016;95,58232932;50,20080321;71,48594378;66,26506024;35,34136546;97,99196787;60,64257028;83,93574297;76,30522088;117,6706827;43,7751004;71,8875502;72,69076305;47,38955823;62,24899598;40,562249;89,55823293;77,10843373;56,62650602;100,4016064;77,10843373;92,36947791
346,2924805;59,17808219;72,32876712;53,42465753;70,4109589;73,69863014;65,75342466;75,06849315;81,09589041;96,16438356;51,78082192;76,71232877;48,76712329;59,17808219;54,52054795;59,17808219;43,01369863;52,05479452;62,19178082;49,8630137;63,56164384;63,56164384;58,90410959;39,17808219;38,35616438;66,84931507;79,17808219;76,71232877
346,8877258;70,89201878;78,63849765;56,80751174;73,4741784;72,76995305;89,20187793;67,37089202;60,56338028;86,15023474;54,22535211;57,98122066;61,7370892;67,37089202;65,72769953;49,06103286;72,0657277;69,71830986;72,53521127;61,50234742;56,57276995;66,90140845;70,657277;71,36150235;43,66197183;79,81220657;87,32394366;81,45539906
347,4829712;90,25270758;98,55595668;68,95306859;38,98916968;85,92057762;115,1624549;70,39711191;114,4404332;78,70036101;66,78700361;66,78700361;84,11552347;77,97833935;85,55956679;119,4945848;88,80866426;92,77978339;104,6931408;71,11913357;100,3610108;68,59205776;116,967509;62,81588448;89,16967509;89,16967509;65,34296029;97,11191336
