wl;card2_cyansquare_black1;card2_cyansquare_black2;card2_cyansquare_black3;card2_cyansquare_grey1a;card2_cyansquare_grey1b;card2_cyansquare_grey1c;card2_cyansquare_grey2a;card2_cyansquare_grey2b;card2_cyansquare_grey2c;card2_cyansquare_grey3a;card2_cyansquare_grey3b;card2_cyansquare_grey3c;card2_cyansquare_grey4a;card2_cyansquare_grey4b;card2_cyansquare_grey4c;card2_cyansquare_grey5a;card2_cyansquare_grey5b;card2_cyansquare_grey5c;card2_cyansquare_grey6a;card2_cyansquare_grey6b;card2_cyansquare_grey6c;card2_cyansquare_grey7a;card2_cyansquare_grey7b;card2_cyansquare_grey7c;card2_cyansquare_white1;card2_cyansquare_white2;card2_cyansquare_white3
309,921051;32,95019157;53,63984674;54,78927203;105,3639847;99,61685824;78,5440613;77,01149425;83,52490421;39,8467433;57,85440613;86,97318008;51,72413793;92,72030651;79,69348659;54,02298851;62,06896552;59,00383142;47,89272031;67,04980843;62,45210728;57,85440613;65,90038314;52,87356322;53,25670498;95,78544061;84,6743295;76,62835249
310,5182495;219,6261682;57,00934579;64,48598131;154,2056075;133,6448598;215,8878505;151,4018692;73,8317757;171,0280374;123,364486;95,3271028;104,6728972;144,8598131;121,4953271;153,271028;147,6635514;182,2429907;57,00934579;127,1028037;96,26168224;205,6074766;108,411215;107,4766355;109,3457944;250,4672897;136,4485981;203,7383178
311,1154175;125,3275109;149,3449782;95,63318777;78,16593886;116,5938865;131,441048;89,51965066;90,3930131;55,89519651;120,9606987;55,02183406;103,0567686;71,1790393;108,2969432;147,5982533;65,93886463;103,0567686;82,09606987;98,25327511;76,8558952;83,40611354;96,069869;65,50218341;68,99563319;151,9650655;122,7074236;138,8646288
311,7125549;64,28571429;50;74,02597403;81,16883117;118,8311688;153,8961039;102,5974026;135,7142857;81,81818182;167,5324675;159,7402597;88,31168831;94,80519481;107,7922078;62,98701299;98,7012987;77,92207792;96,75324675;105,1948052;70,77922078;83,76623377;19,48051948;104,5454545;115,5844156;117,5324675;115,5844156;103,2467532
312,3096619;78,31858407;71,68141593;42,03539823;62,38938053;72,12389381;62,83185841;102,2123894;80,97345133;108,8495575;102,6548673;61,94690265;45,13274336;23,89380531;123,4513274;64,15929204;70,79646018;79,20353982;91,59292035;86,72566372;84,51327434;69,91150442;74,77876106;48,67256637;57,07964602;65,04424779;87,61061947;85,84070796
312,9067383;114,0718563;88,0239521;89,52095808;105,6886228;80,83832335;93,41317365;85,02994012;132,6347305;97,60479042;99,10179641;85,32934132;82,33532934;121,8562874;92,81437126;71,85628743;104,491018;66,16766467;52,69461078;72,75449102;75,1497006;103,8922156;94,01197605;94,31137725;72,15568862;97,30538922;156,8862275;103,5928144
313,5037842;-18,30985915;90,14084507;45,07042254;171,8309859;136,6197183;150,7042254;269,0140845;60,56338028;83,09859155;78,87323944;181,6901408;185,915493;201,4084507;204,2253521;87,32394366;23,94366197;102,8169014;222,5352113;47,88732394;128,1690141;107,0422535;143,6619718;198,5915493;180,2816901;177,4647887;54,92957746;170,4225352
314,1007996;73,14049587;63,2231405;95,45454545;62,39669421;116,1157025;159,5041322;92,56198347;85,53719008;74,38016529;82,6446281;78,09917355;101,6528926;70,66115702;102,4793388;86,36363636;69,83471074;76,03305785;90,08264463;105,785124;90,08264463;50,82644628;110,7438017;102,0661157;111,1570248;81,81818182;104,9586777;50,82644628
314,6977844;62,22222222;70,15873016;60,63492063;56,82539683;67,93650794;68,25396825;66,98412698;91,11111111;65,07936508;90,47619048;77,77777778;86,34920635;41,58730159;73,96825397;98,73015873;44,44444444;76,82539683;77,14285714;71,42857143;106,984127;79,68253968;66,34920635;82,85714286;42,85714286;97,46031746;81,58730159;66,03174603
315,2947388;66,41509434;51,69811321;61,50943396;90,56603774;117,3584906;69,81132075;58,49056604;96,22641509;93,96226415;98,11320755;75,47169811;71,32075472;82,64150943;53,96226415;81,50943396;89,05660377;73,58490566;73,58490566;85,28301887;60,75471698;87,16981132;86,03773585;74,33962264;72,45283019;125,6603774;111,3207547;45,66037736
315,8916321;97,56097561;78,53658537;85,36585366;105,3658537;83,41463415;53,65853659;91,70731707;76,58536585;123,4146341;50,24390244;70,24390244;96,09756098;67,80487805;69,75609756;83,90243902;53,65853659;76,09756098;86,82926829;31,70731707;37,56097561;94,14634146;67,80487805;50,24390244;65,36585366;99,51219512;75,12195122;130,2439024
